PlayList,Genre,Artist,Album,PathDest,PathSource
,,The B-52's,TGV242~D,TF2:\Flac\The B-52's\TGV242~D\02. The B-52?s - 52 Girls.flac,f:\Flac\The B-52's\TGV242~D\02. The B-52?s - 52 Girls.flac
,,The B-52's,TGV242~D,TF2:\Flac\The B-52's\TGV242~D\04. The B-52?s - Party Out of Bounds.flac,f:\Flac\The B-52's\TGV242~D\04. The B-52?s - Party Out of Bounds.flac
,,The B-52's,TGV242~D,TF2:\Flac\The B-52's\TGV242~D\05. The B-52?s - Strobe Light.flac,f:\Flac\The B-52's\TGV242~D\05. The B-52?s - Strobe Light.flac
,,The B-52's,TGV242~D,TF2:\Flac\The B-52's\TGV242~D\08. The B-52's - Mesopotamia.flac,f:\Flac\The B-52's\TGV242~D\08. The B-52's - Mesopotamia.flac
,,The B-52's,TGV242~D,TF2:\Flac\The B-52's\TGV242~D\09. The B-52's - Song for a Future Generation.flac,f:\Flac\The B-52's\TGV242~D\09. The B-52's - Song for a Future Generation.flac
,,The B-52's,TGV242~D,TF2:\Flac\The B-52's\TGV242~D\13. The B-52's - Love Shack.flac,f:\Flac\The B-52's\TGV242~D\13. The B-52's - Love Shack.flac
,,The B-52's,TGV242~D,TF2:\Flac\The B-52's\TGV242~D\17. The B-52's - Debbie.flac,f:\Flac\The B-52's\TGV242~D\17. The B-52's - Debbie.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\00. The B-52's - Hidden Track One Audio.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\00. The B-52's - Hidden Track One Audio.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\01. The B-52?s - Planet Claire.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\01. The B-52?s - Planet Claire.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\02. The B-52?s - 52 Girls.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\02. The B-52?s - 52 Girls.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\03. The B-52's - Rock Lobster.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\03. The B-52's - Rock Lobster.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\04. The B-52?s - Party Out of Bounds.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\04. The B-52?s - Party Out of Bounds.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\05. The B-52?s - Strobe Light.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\05. The B-52?s - Strobe Light.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\06. The B-52's - Private Idaho.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\06. The B-52's - Private Idaho.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\07. The B-52?s - Quiche Lorraine.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\07. The B-52?s - Quiche Lorraine.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\08. The B-52's - Mesopotamia.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\08. The B-52's - Mesopotamia.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\09. The B-52's - Song for a Future Generation.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\09. The B-52's - Song for a Future Generation.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\10. The B-52's - Summer of Love (original unreleased mix).flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\10. The B-52's - Summer of Love (original unreleased mix).flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\11. The B-52's - Channel Z.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\11. The B-52's - Channel Z.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\12. The B-52's - Deadbeat Club.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\12. The B-52's - Deadbeat Club.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\13. The B-52's - Love Shack.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\13. The B-52's - Love Shack.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\14. The B-52's - Roam.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\14. The B-52's - Roam.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\15. The B-52's - Good Stuff.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\15. The B-52's - Good Stuff.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\17. The B-52's - Debbie.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\17. The B-52's - Debbie.flac
,,The B-52's,The B-52s - Time Capsule Songs for a Future Generation,TF2:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\18. The B-52's - Hallucinating Pluto.flac,f:\Flac\The B-52's\The B-52s - Time Capsule Songs for a Future Generation\18. The B-52's - Hallucinating Pluto.flac
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\01 Twice As Hard.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\01 Twice As Hard.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\02 Jealous Again.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\02 Jealous Again.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\03 Sister Luck.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\03 Sister Luck.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\04 Could I've Been So Blind.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\04 Could I've Been So Blind.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\05 Seeing Things.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\05 Seeing Things.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\06 Hard To Handle.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\06 Hard To Handle.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\07 Thick N' Thin.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\07 Thick N' Thin.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\08 She Talks To Angels.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\08 She Talks To Angels.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\09 Struttin' Blues.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\09 Struttin' Blues.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\10 Stare It Cold.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\10 Stare It Cold.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\11 Don't Wake Me (Bonus Track).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\11 Don't Wake Me (Bonus Track).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\12 She Talks To Angels (Acoustic Bonus Version).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\12 She Talks To Angels (Acoustic Bonus Version).mp3
,,The Black Crowes,Sho' Nuff (Box Set),"TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\13 Mercy, Sweet Moan.mp3","f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\13 Mercy, Sweet Moan.mp3"
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\14 Sting Me.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\14 Sting Me.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\15 Remedy.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\15 Remedy.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\16 Thorn In My Pride.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\16 Thorn In My Pride.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\17 Bad Luck Blue Eyes Goodbye.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\17 Bad Luck Blue Eyes Goodbye.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\18 Sometimes Salvation.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\18 Sometimes Salvation.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\19 Hotel Illness.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\19 Hotel Illness.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\20 Black Moon Creeping.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\20 Black Moon Creeping.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\21 No Speak No Slave.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\21 No Speak No Slave.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\22 My Morning Song.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\22 My Morning Song.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\23 Time Will Tell.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\23 Time Will Tell.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\24 Sting Me (Slow Version).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\24 Sting Me (Slow Version).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\25 99 LBS (Bonus Track).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\25 99 LBS (Bonus Track).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\26 Gone.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\26 Gone.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\27 A Conspiracy.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\27 A Conspiracy.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\28 High Head Blues.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\28 High Head Blues.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\29 Cursed Diamond.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\29 Cursed Diamond.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\30 Nonfiction.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\30 Nonfiction.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\31 She Gave Good Sunflower.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\31 She Gave Good Sunflower.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\32 P. 25 London.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\32 P. 25 London.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\33 Ballad In Urgency.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\33 Ballad In Urgency.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\34 Wiser Time.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\34 Wiser Time.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\35 Downtown Money Waster.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\35 Downtown Money Waster.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\36 Descending.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\36 Descending.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\37 Song Of The Flesh (Bonus).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\37 Song Of The Flesh (Bonus).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\38 Sunday Night Buttermilk Waltz (Bonus).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\38 Sunday Night Buttermilk Waltz (Bonus).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\39 Under A Mountain.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\39 Under A Mountain.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\40 Good Friday.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\40 Good Friday.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\41 Nebekanezer.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\41 Nebekanezer.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\42 One Mirror Too Many.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\42 One Mirror Too Many.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\43 Blackberry.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\43 Blackberry.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\44 Girl From A Pawnshop.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\44 Girl From A Pawnshop.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\45 (Only) Halfway To Everywhere.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\45 (Only) Halfway To Everywhere.mp3
,,The Black Crowes,Sho' Nuff (Box Set),"TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\46 Bring On, Bring On.mp3","f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\46 Bring On, Bring On.mp3"
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\47 How Much For Your Wings!.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\47 How Much For Your Wings!.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\48 Let Me Share The Ride.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\48 Let Me Share The Ride.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\49 Better When You're Not Alone.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\49 Better When You're Not Alone.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\50 Evil Eye.mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\50 Evil Eye.mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\51 Just Say You're Sorry (Bonus).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\51 Just Say You're Sorry (Bonus).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\52 Mellow Down Easy (Bonus).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\52 Mellow Down Easy (Bonus).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\53 No Speak No Slave (Live).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\53 No Speak No Slave (Live).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\54 Sometimes Salvation (Live).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\54 Sometimes Salvation (Live).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\55 Cursed Diamond (Live).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\55 Cursed Diamond (Live).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\56 Hard To Handle (Live).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\56 Hard To Handle (Live).mp3
,,The Black Crowes,Sho' Nuff (Box Set),TF2:\MP3\The Black Crowes\Sho' Nuff (Box Set)\57 Remedy (Live).mp3,f:\MP3\The Black Crowes\Sho' Nuff (Box Set)\57 Remedy (Live).mp3
,,The Black Keys,Brothers (Deluxe Version),TF2:\iTunes\The Black Keys\Brothers (Deluxe Version)\03 Tighten Up.m4a,f:\iTunes\The Black Keys\Brothers (Deluxe Version)\03 Tighten Up.m4a
,,The Boxer Rebellion,Union,TF2:\iTunes\The Boxer Rebellion\Union\01 Flashing Red Light Means Go.m4a,f:\iTunes\The Boxer Rebellion\Union\01 Flashing Red Light Means Go.m4a
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\01. The Brian Setzer Orchestra - Jingle Bells.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\01. The Brian Setzer Orchestra - Jingle Bells.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\02. The Brian Setzer Orchestra - Boogie Woogie Santa Claus.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\02. The Brian Setzer Orchestra - Boogie Woogie Santa Claus.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\03. The Brian Setzer Orchestra - Winter Wonderland.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\03. The Brian Setzer Orchestra - Winter Wonderland.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\04. The Brian Setzer Orchestra - Blue Christmas.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\04. The Brian Setzer Orchestra - Blue Christmas.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\05. The Brian Setzer Orchestra - Santa Claus Is Back in Town.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\05. The Brian Setzer Orchestra - Santa Claus Is Back in Town.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,"TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\06. The Brian Setzer Orchestra duet with Ann-Margret - Baby, It's Cold Outside.flac","f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\06. The Brian Setzer Orchestra duet with Ann-Margret - Baby, It's Cold Outside.flac"
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\07. The Brian Setzer Orchestra - The Nutcracker Suite.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\07. The Brian Setzer Orchestra - The Nutcracker Suite.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\08. The Brian Setzer Orchestra - (Everybody's Waiting For) The Man With the Bag.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\08. The Brian Setzer Orchestra - (Everybody's Waiting For) The Man With the Bag.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\09. The Brian Setzer Orchestra - Sleigh Ride.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\09. The Brian Setzer Orchestra - Sleigh Ride.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\10. The Brian Setzer Orchestra - Run Rudolph Run.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\10. The Brian Setzer Orchestra - Run Rudolph Run.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\11. The Brian Setzer Orchestra - Cactus Christmas.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\11. The Brian Setzer Orchestra - Cactus Christmas.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\12. The Brian Setzer Orchestra - So They Say It's Christmas.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\12. The Brian Setzer Orchestra - So They Say It's Christmas.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\13. The Brian Setzer Orchestra - O Holy Night.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\13. The Brian Setzer Orchestra - O Holy Night.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - Boogie Woogie Christmas,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\14. The Brian Setzer Orchestra - The Amens.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - Boogie Woogie Christmas\14. The Brian Setzer Orchestra - The Amens.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - The Dirty Boogie,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\01. The Brian Setzer Orchestra - This Cat?s on a Hot Tin Roof.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\01. The Brian Setzer Orchestra - This Cat?s on a Hot Tin Roof.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - The Dirty Boogie,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\02. The Brian Setzer Orchestra - The Dirty Boogie.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\02. The Brian Setzer Orchestra - The Dirty Boogie.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - The Dirty Boogie,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\03. The Brian Setzer Orchestra - This Old House.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\03. The Brian Setzer Orchestra - This Old House.flac
,,The Brian Setzer Orchestra,The Brian Setzer Orchestra - The Dirty Boogie,TF2:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\04. The Brian Setzer Orchestra - Let?s Live It Up.flac,f:\Flac\The Brian Setzer Orchestra\The Brian Setzer Orchestra - The Dirty Boogie\04. The Brian Setzer Orchestra - Let?s Live It Up.flac
